UnitID,Institution Name,NCAA/NAIA conference number football (IC2013),State abbreviation (HD2013),FIPS state code (HD2013),Sector of institution (HD2013),Percent of undergraduate students awarded Pell grants (SFA1314_RV),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  State unknown),On campus  other expenses 2013-14 (IC2013_AY),Off campus (not with family)  other expenses 2013-14 (IC2013_AY),Off campus (with family)  other expenses 2013-14 (IC2013_AY),On campus  other expenses 2013-14 (IC2013_PY),Off campus (not with family)  other expenses 2013-14 (IC2013_PY),Off campus (with family)  other expenses 2013-14 (IC2013_PY),Grand total (EF2013B_RV  Undergraduate  Age 25 and over total),
100663,University of Alabama at Birmingham,111,AL,1,1,35,1754,1529,,1,2,4,,2,1,,25,56,,1,12,4,2,1,4,5,,2,,3,,21,4,,1,,1,4,1,1,5,1,2,4,1,,,2,1,32,10,,,4,,,4,,1,4375,4375,4375,,,,2786,
104179,University of Arizona,127,AZ,4,1,33,6875,6,9,4334,3,1232,100,22,3,3,24,18,8,21,127,9,3,10,2,3,2,30,21,21,17,,19,3,7,58,2,71,33,48,5,,13,6,35,38,2,2,3,5,101,12,,28,144,1,16,2,193,4074,7650,4944,,,,2883,
106397,University of Arkansas,130,AR,5,1,24,4282,3,,2,2192,18,7,2,1,1,18,9,1,,23,1,1,154,2,29,1,1,3,1,4,7,353,,1,1,,2,,3,2,,3,206,,3,,2,,106,1099,1,1,6,5,1,5,1,,3972,3972,3972,,,,2193,
106245,University of Arkansas at Little Rock,-2,AR,5,1,39,634,,,,585,,,1,,,1,1,,,2,2,,2,1,3,,1,,1,1,2,5,,,,,,,,,,,4,,,,,,2,16,,,3,,,1,,,4510,5210,5210,,,,4050,
106485,University of Arkansas at Monticello,367,AR,5,1,61,678,1,,,620,2,,,,,2,,,,1,,,,,20,,,,,,4,1,1,,,,,,,,,1,1,,,,,,3,20,,,,,,,1,,3600,4950,4950,,,,838,
110635,University of California-Berkeley,127,CA,6,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747,4378,10001,,,,1612,
110662,University of California-Los Angeles,127,CA,6,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730,4620,9517,,,,1526,
132903,University of Central Florida,372,FL,12,1,38,5836,6,1,,,9,7,12,4,2,5461,28,,1,26,4,4,2,1,1,,17,13,10,6,2,9,3,4,,3,30,1,23,10,,18,4,,24,1,10,1,8,19,1,,13,4,,3,2,28,4076,4076,4076,,,,10692,
176965,University of Central Missouri,148,MO,29,1,37,1737,1,,2,1,5,2,,,,5,,,,25,1,5,86,1,,,1,,1,,,1579,,3,1,,,,3,,,2,3,,3,,3,1,,2,,,,,,1,,,2900,2850,2500,,,,1631,
206941,University of Central Oklahoma,148,OK,40,1,35,2072,2,,2,2,2,5,,,,,1,,2,,1,,6,,2,,,,,1,,3,,1,1,,,3,1,,,,1998,,1,,,,,36,,,1,,,1,,,3800,5346,5346,,,,4018,
237312,University of Charleston,163,WV,54,2,41,260,,,1,,1,,,,,6,2,,,1,2,,,3,,,4,1,4,,,,,,,,3,,2,4,,24,,,4,,1,,2,4,1,1,17,,172,,,,2700,2700,2500,,,,337,
201885,University of Cincinnati-Main Campus,372,OH,39,1,26,4319,5,,,,9,11,4,,2,12,10,,1,28,104,1,3,211,1,1,17,4,17,4,,4,,,4,2,14,2,14,3,,3751,,2,21,1,3,,11,10,1,1,18,3,3,6,,,4794,5984,4856,,,,3706,
126614,University of Colorado Boulder,127,CO,8,1,18,5546,4,8,31,7,746,3248,58,4,8,80,36,26,15,183,20,6,16,6,15,1,61,81,27,43,2,23,7,2,15,13,96,12,89,24,,39,10,24,59,12,11,3,25,164,12,13,73,57,1,28,2,,4482,4482,4338,,,,1748,
134130,University of Florida,130,FL,12,1,32,6098,7,,,2,12,6,7,1,,5659,59,,1,11,5,2,2,4,1,1,31,9,8,4,1,2,,2,2,,30,1,77,21,,5,1,,30,1,10,,10,17,,,34,2,2,2,1,15,2240,2240,2240,,,,1862,
139959,University of Georgia,130,GA,13,1,24,5139,14,3,2,4,23,2,8,2,12,60,4594,2,1,11,2,,1,4,16,,42,8,,1,2,2,,,1,1,27,,30,61,,13,3,2,13,1,25,,34,62,,1,35,5,2,4,1,2,1640,2564,2564,,,,983,
225511,University of Houston,372,TX,48,1,38,3297,3,,3,2,12,1,,,1,5,3,,,6,1,1,1,1,11,,2,1,4,1,2,3,,,2,,2,1,7,,1,7,1,1,4,,,,,3202,1,1,1,,1,1,,,3950,5500,5500,,,,6134,
145637,University of Illinois Urbana-Champaign,107,IL,17,1,21,6154,4,,6,2,178,11,17,1,,26,15,5,1,5330,13,7,7,10,7,,21,30,27,8,,32,,1,1,3,87,1,38,7,,35,5,6,20,,3,,10,32,,,51,17,1,10,,68,2500,,,,,,678,
151263,University of Indianapolis,145,IN,18,2,36,787,,,,,3,,,,,1,,,,37,707,1,,4,,,,,7,1,,3,,,,,2,,,1,,17,,,1,1,,,1,,,,,,,,,,3304,6440,4008,,,,992,
153658,University of Iowa,107,IA,19,1,19,3955,,,3,1,44,17,,,2,10,3,,,1350,11,2133,11,1,,,11,6,15,114,,24,,12,1,1,5,1,7,4,2,14,2,3,7,,2,7,5,39,1,,6,1,1,78,,,2166,3116,2774,,,,1878,
155317,University of Kansas,108,KS,20,1,22,3882,2,1,10,12,113,109,4,1,1,17,6,4,2,244,8,28,2567,3,,,9,7,10,92,,282,,63,10,1,16,3,5,7,6,13,32,1,8,1,,11,5,119,1,,13,11,1,17,1,5,3568,3568,3568,,,,1982,
157085,University of Kentucky,130,KY,21,1,25,4579,12,3,1,,36,4,9,3,2,29,69,,2,287,87,2,2,3197,7,,48,12,31,1,2,19,1,2,3,4,18,1,30,24,1,368,3,2,61,1,7,,54,21,1,,59,5,24,24,,,2294,2294,2294,,,,1767,
160658,University of Louisiana at Lafayette,134,LA,22,1,33,2652,4,,3,1,10,2,1,,,16,5,,,3,3,1,1,,2510,,,,2,,7,1,,,,1,,,4,4,,4,,,2,,,,2,62,1,,1,,,1,,,3049,3626,3626,,,,2369,
159993,University of Louisiana at Monroe,134,LA,22,1,40,1303,4,,2,10,6,,,,,2,1,,,1,,,,,1205,,,,1,,19,1,,,,,,1,2,1,,,,1,1,,,,1,40,1,,1,1,,1,,,3049,3626,3626,,,,1059,
200217,University of Mary,155,ND,38,2,24,418,,,4,1,14,7,,,,2,,,,7,,2,,,,,,1,3,82,,,18,,5,,,,,,217,,,,,,,29,,3,,,,5,,9,5,4,2429,2429,2429,,,,347,
163286,University of Maryland-College Park,102,MD,24,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162,3824,3824,,,,1956,
220862,University of Memphis,372,TN,47,1,47,2069,3,,,18,,1,,2,,9,7,,,12,3,,,1,3,,1,,3,1,90,6,1,1,,1,2,,3,2,,1,,,3,,3,,1875,12,,,2,2,,1,,,5112,5112,5112,,,,4721,
170976,University of Michigan-Ann Arbor,107,MI,26,1,16,5911,1,3,15,3,312,31,68,5,15,74,32,4,2,320,24,9,9,9,4,2,104,87,3671,46,1,20,2,8,13,6,182,6,379,15,1,144,4,11,104,6,4,2,14,39,6,5,53,21,2,11,1,1,2054,2054,4194,,,,559,
174075,University of Minnesota-Crookston,155,MN,27,1,22,204,,,,,9,1,1,,,1,,5,,2,1,,,,,,,1,3,140,,1,3,,,,,,,1,16,1,,,,,,,1,,,,2,1,,14,,,2600,2600,2600,,,,780,
174233,University of Minnesota-Duluth,155,MN,27,1,24,2020,,2,1,,1,1,,,,,,,,5,,10,,,,,,1,4,1759,,1,,,,,,,1,,14,2,,,2,,,3,,1,,,1,2,,137,,72,2384,2384,2384,,,,470,
174066,University of Minnesota-Twin Cities,107,MN,27,1,21,5261,,3,1,3,66,15,4,,2,15,5,1,1,349,9,33,15,3,,,5,8,13,3593,,33,2,26,1,1,9,2,8,2,58,12,3,2,17,1,4,79,8,36,1,,9,7,,751,,45,2194,2194,2194,,,,3826,
176017,University of Mississippi,130,MS,28,1,28,3530,118,1,5,34,61,15,10,1,4,104,335,1,,83,18,1,7,28,92,,35,14,11,8,1608,82,2,2,5,4,32,3,20,63,,20,9,3,16,2,19,,277,283,,,75,9,1,9,,,4918,4918,4918,,,,1553,
178396,University of Missouri-Columbia,130,MO,29,1,21,6012,4,,14,22,48,41,5,1,,17,26,3,1,1406,16,26,97,8,2,,7,12,16,102,,3795,1,16,3,6,10,1,10,10,1,19,13,1,7,1,,1,38,148,1,,12,6,1,35,2,,3296,,,,,,1038,
181215,University of Nebraska at Kearney,148,NE,31,1,34,953,,2,2,,1,12,,,1,6,,,,1,,6,22,,,,,,1,1,,2,,879,3,,,,,,,,,,,,,3,,8,,,,,,2,1,,3596,3596,3596,,,,570,
181464,University of Nebraska-Lincoln,107,NE,31,1,20,4253,1,1,10,6,56,88,1,,1,10,2,,3,133,8,69,73,2,1,,5,3,12,139,,47,,3209,6,1,4,2,1,6,12,12,3,2,9,2,,120,5,48,1,,5,5,,39,5,85,3604,3604,3604,,,,1157,
182281,University of Nevada-Las Vegas,203,NV,32,1,35,3699,,1,23,1,280,23,3,1,1,9,1,138,7,13,3,2,1,,1,1,5,2,3,6,1,4,4,3,3050,,8,7,10,1,,4,1,8,6,1,1,1,2,17,5,1,6,28,,2,2,1,4177,6347,6347,,,,5847,
182290,University of Nevada-Reno,203,NV,32,1,30,3049,,10,7,1,831,6,,,,,,19,10,1,3,,,,,,2,2,3,,,,2,1,2097,1,,2,,1,,1,,9,2,,,,,8,,1,3,25,,1,,,4494,5598,5456,,,,2355,
129941,University of New Haven,153,CT,9,2,25,1113,1,,1,,16,1,348,6,3,7,,1,,3,1,,,,,15,19,102,1,2,,,,,,21,199,,308,,,1,,1,25,15,,,1,6,,4,1,1,,2,,1,1470,3460,6310,,,,464,
187985,University of New Mexico-Main Campus,203,NM,35,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746,5004,3745,,,,5864,
199139,University of North Carolina at Charlotte,114,NC,37,1,40,3022,,2,,,4,,10,2,,7,8,,,4,1,1,,,1,1,20,11,,2,,,,1,,5,29,,26,2776,,7,,,27,4,17,,2,6,,,24,1,2,1,,20,2033,3269,2474,,,,4051,
199281,University of North Carolina at Pembroke,141,NC,37,1,55,1045,1,,,,1,,1,,4,5,2,,,2,,,,,,1,4,,,,,,,2,,,4,,1,997,,1,,,,,3,,,,,,7,1,,1,,7,4237,4337,4337,,,,1536,
227216,University of North Texas,111,TX,48,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132,4398,4058,,,,7377,
152080,University of Notre Dame,113,IN,18,2,11,1951,4,,17,3,185,28,44,3,2,71,23,9,2,279,124,14,21,25,18,2,39,44,116,79,2,43,6,14,8,6,88,8,134,18,2,135,7,13,89,5,3,3,16,102,1,1,35,24,2,33,1,,1950,1950,1950,,,,5,
207500,University of Oklahoma-Norman Campus,108,OK,40,1,24,4050,4,2,19,20,52,41,2,,2,14,9,2,1,26,5,5,41,3,8,1,2,1,4,6,2,24,2,6,6,2,11,7,9,7,2,8,2411,2,7,,1,4,9,1102,3,1,7,4,2,7,4,130,4959,4959,4959,,,,2713,
209551,University of Oregon,127,OR,41,1,25,3520,4,11,31,1,1005,53,4,1,1,7,10,39,10,23,5,2,4,,1,1,7,13,8,12,,3,7,,32,2,8,9,6,5,2,7,2,1956,5,2,,1,1,39,16,,11,138,1,7,6,1,2430,2430,2430,,,,1761,
219383,University of Sioux Falls,155,SD,46,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430,3820,2555,,,,215,
102094,University of South Alabama,134,AL,1,1,39,1854,1481,1,,1,2,2,1,1,,105,26,,2,5,2,,,,11,,3,,2,,174,1,,,,,2,,2,,,4,1,,2,,2,,6,11,,,4,,,,,,4572,4572,4572,,,,2649,
218663,University of South Carolina-Columbia,130,SC,45,1,23,5011,7,2,3,,46,14,54,20,3,59,229,,,59,3,1,5,49,8,3,288,88,11,5,3,7,,2,2,9,167,1,88,494,,121,1,1,164,7,2599,,53,54,1,4,254,7,8,4,,3,4085,4085,4085,,,,1619,
137351,University of South Florida,372,FL,12,1,42,3578,2,,2,1,2,4,9,2,1,3288,20,,,13,3,1,2,2,1,1,16,11,9,8,,8,,1,,7,15,,25,12,,9,1,2,25,4,1,,6,8,1,,15,2,,5,,33,4100,4100,4100,,,,6567,
123961,University of Southern California,127,CA,6,2,23,2444,5,2,34,1,1416,36,21,3,4,54,31,36,5,103,12,4,13,4,10,2,29,47,8,17,1,16,1,3,22,1,50,4,104,12,,16,4,36,30,4,5,,13,104,11,1,23,76,2,8,,,1480,1480,3540,,,,695,
176372,University of Southern Mississippi,111,MS,28,1,49,1735,138,1,3,2,6,1,1,,1,43,19,,1,11,1,,1,2,210,,6,,1,1,1227,3,,,,,2,,4,1,,6,,,1,,1,,14,20,,1,3,,,3,,,4544,5544,5544,,,,2764,
206084,University of Toledo,119,OH,39,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3758,4628,4628,,,,2570,
207971,University of Tulsa,111,OK,40,2,15,619,,1,2,15,14,14,1,,,8,1,,,5,2,3,36,,,,1,2,2,4,1,62,1,3,,,5,4,3,3,,,325,1,,,,1,6,87,,,4,2,,,,,4524,4524,4524,,,,204,
230764,University of Utah,127,UT,49,1,31,2916,1,3,15,2,180,41,5,1,1,11,4,11,96,11,3,,,4,1,1,8,10,11,18,,1,9,,49,6,8,6,12,10,1,11,,15,16,,1,9,3,62,2145,2,11,68,,5,9,19,5166,6264,5166,,,,7857,
236948,University of Washington-Seattle Campus,127,WA,53,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679,2679,2679,,,,2963,
101587,University of West Alabama,146,AL,1,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764,2764,3512,,,,357,
141334,University of West Georgia,146,GA,13,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942,6468,6308,,,,1386,
240444,University of Wisconsin-Madison,107,WI,55,1,15,5963,1,2,7,2,130,18,34,2,13,34,8,1,5,570,13,20,3,2,2,3,50,46,31,715,,23,2,5,1,2,91,,138,5,5,24,3,4,29,3,1,1,3,25,5,3,27,7,,3840,,4,4041,3215,3215,,,,1701,
240727,University of Wyoming,203,WY,56,1,24,1539,,6,11,,57,406,3,,,2,1,3,7,18,3,2,5,,,2,5,4,8,11,,6,14,42,5,2,4,1,4,1,3,7,4,10,11,,,17,1,17,5,2,9,17,,8,778,17,3090,3090,1545,,,,2421,
154493,Upper Iowa University,155,IA,19,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2600,4600,,,,2995,
230728,Utah State University,203,UT,49,1,36,3867,1,6,102,1,106,108,2,,,10,5,5,328,11,3,4,4,4,,2,8,3,6,9,2,3,18,3,56,2,5,13,14,3,1,7,5,24,13,1,3,,6,35,2823,2,14,42,,4,38,2,3820,3820,1910,,,,5827,
141264,Valdosta State University,146,GA,13,1,47,1699,,,1,,2,2,,,,24,1651,,1,4,,,,,,,,1,,1,,,,,,,,,1,4,,2,,,1,,,,,,,,1,,1,1,,1,5976,5976,5976,,,,1458,
221999,Vanderbilt University,130,TN,47,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,,,,,,16,
234155,Virginia State University,140,VA,51,1,71,1132,,,,,10,,7,4,60,1,8,,,20,,,,,1,,63,4,3,,2,2,,,3,,40,,72,24,,1,,,19,1,3,,,,,,782,2,,,,,1675,1675,6507,,,,464,
234164,Virginia Union University,140,VA,51,2,72,404,,,1,,3,,4,3,24,10,4,,,,,,,,,,49,,,1,,,,,,,21,,33,9,,,,,16,,,,,2,,,224,,,,,,3386,5695,5695,,,,110,
206437,Walsh University,144,OH,39,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,2304,2004,,,,483,
156082,Washburn University,148,KS,20,1,36,840,,,1,1,,10,,1,,,,,,,1,,774,,,,,,,,,23,,4,,,4,,,,,,1,,1,,,,,5,,1,,,,1,,12,4238,4238,4238,,,,1724,
236939,Washington State University,127,WA,53,1,34,4005,1,18,14,1,129,17,,,,5,,38,47,6,,1,,1,,1,1,,2,1,1,2,9,,19,,1,2,1,1,1,1,2,32,2,,,,,12,7,,6,3619,,1,3,,3542,3542,3542,,,,3906,
181783,Wayne State College,155,NE,31,1,37,690,,,,,3,6,,,,,,,,,,46,1,1,,,,,,5,,2,,611,,,,,,1,,,,,,,,4,,,,,,6,,3,1,,2636,2636,4136,,,,276,
172644,Wayne State University,144,MI,26,1,48,2111,1,,,,,,1,,,,3,,,2,1,,1,,,,1,2,2071,,,,,,,,3,,,1,,8,,1,2,,,,,,,,,,,,,13,2079,5181,4853,,,,5106,
216764,West Chester University of Pennsylvania,158,PA,42,1,24,2296,,1,,,1,2,3,32,,1,,,,,,1,,,,,18,1,,,,,,,,,370,,10,,,,,,1850,,1,,,1,,,4,,,,,,3500,3500,4900,,,,1244,
237932,West Liberty University,163,WV,54,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930,4415,3920,,,,319,
229814,West Texas A & M University,147,TX,48,1,39,1282,,1,7,2,13,30,2,,,2,1,,1,5,,,8,,2,,,,,1,,1,1,2,1,1,,29,1,3,,,15,,,,,,1,1141,,,7,2,,2,,,4456,4764,4764,,,,1643,
237899,West Virginia State University,163,WV,54,1,46,417,,,,,,,,,5,2,2,,,6,2,,,4,,,17,,4,1,,,,,,,2,,,1,,14,,,2,,,,,2,,,7,,346,,,,3656,3656,3656,,,,823,
238032,West Virginia University,108,WV,54,1,26,4755,2,,1,1,20,6,41,47,7,23,14,,,20,2,2,2,3,,5,465,39,6,2,,3,,,1,9,324,1,183,23,,211,,3,648,2,8,,7,26,1,5,392,1,2194,4,1,,1971,2629,2826,,,,1588,
237969,West Virginia Wesleyan College,370,WV,54,2,34,450,,,1,,4,,1,1,1,12,3,,,2,,,,2,1,1,51,,1,,1,,,,1,,6,,1,6,,10,,,34,,3,,2,6,,2,24,,273,,,,3500,3500,3500,,,,35,
128391,Western Colorado University,159,CO,8,1,30,469,1,7,6,1,18,335,3,1,,,1,2,1,4,1,1,3,,,,2,6,2,5,,1,1,1,1,4,1,6,2,2,,3,5,1,4,,,1,1,18,3,2,1,7,,2,2,,2610,2610,2466,,,,253,
157951,Western Kentucky University,134,KY,21,1,37,2929,6,,1,,6,,1,,,25,23,,,34,136,2,,2273,1,1,4,3,4,,,16,,,2,1,3,,,4,,31,1,,,,,,339,8,,,2,,,2,,,1780,4292,1780,,,,3183,
172699,Western Michigan University,119,MI,26,1,39,3149,,1,1,,4,2,1,,,4,2,2,,246,27,,,2,,,5,,2804,4,,3,,,,,1,,2,4,,9,,2,,1,,,,8,,,1,4,,9,,,2290,2290,3864,,,,2588,
188304,Western New Mexico University,159,NM,35,1,48,396,,,38,,39,1,,,,2,,2,1,,,,,,,,,,,,,,,,2,,,298,,2,,,,,,,,,,11,,,,,,,,,4600,4600,4006,,,,905,
210429,Western Oregon University,213,OR,41,1,43,832,,12,2,,25,3,,,,1,,55,7,,,,,,,,,,,,,1,2,,5,,,1,,,,1,,655,1,,,1,,1,1,,,58,,,,,2982,2982,2982,,,,939,
238078,Wheeling University,-2,WV,54,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,2000,,,,236,
156125,Wichita State University,-2,KS,20,1,36,1283,,,2,2,3,4,1,,,1,,1,1,6,1,2,1128,,,,1,,1,2,,14,,6,,,1,,,,,1,8,,,,,,1,11,,1,2,,,1,,81,3566,4316,4075,,,,3365,
179955,William Jewell College,145,MO,29,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,4140,4140,,,,83,
199962,Wingate University,160,NC,37,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1300,,,,114,
175272,Winona State University,155,MN,27,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,3060,4160,,,,959,
199999,Winston-Salem State University,140,NC,37,1,58,721,,,,,1,,,,16,4,7,,,1,,,,,,,9,1,2,,,,,,,,5,,1,654,,2,,,,,8,,,,,,10,,,,,,2372,2500,2500,,,,1658,
